TAG,REVIEW
0,The refactoring is done very carefully. The method changes follows the DRY principles.
0,"Yes, the code is ready to be deployed."
0,"The writeup is well written. It shows a comparison of before and after of the code which is refactored. 
The flowchart and images help us verify the approach used to refactor by the team."
0,"The code was to refactor the test cases so no more test cases needed to be written. 
The test coverage has somehow reduced decreased."
0,"Yes, the project passes all the Travis CI build test cases."
0,"Yes, a few commits were added in round 2."
0,The program follows the DRY principles and it was very important for them to do so as it was a refactoring project.
0,"Yes
The code has been commented.
Passes all builds
There are still some concerns about variable names, but it does not affect the ability to be merged"
0,"Since the team has only done refactoring of existing code, they did not need to write new tests. Their refactored code was successfully able to pass all rubocop tests. Also all the travis builds have passed successfully. The coverage decreases by 6.2%."
0,Yes the pull request passes the travis Ci with 24.302% coverage.
0,There are a few commits but they are primarily directed towards adding comments and does not make the changes suggested in review 1.
0,"Yes, this code is ready to be deployed onto the production server, the changes are good enough, the refactoring is done correctly and the project works pretty well. This is a good starting place for a future team to pick up."
0,"The writeup is pretty good, there is no lack of explanation, no lack of functionality. I could understand the writeup very easily as well as the functioning. The functioning and the working of the project is explained precisely and concisely."
0,"Yes, the features work as they are supposed to. The refactoring is done correctly."
0,"Yes, the build did pass Travis CI. No conflicts to be resolved."
0,Yes there is 1 commit. This commit changes the file app/helpers/review_mapping_helper.rb.
0,"I didn't find any problems with the code in the first round, just the lack of comments, that they have added now, so in this way, the authors have improved the code."
0,The write up has been significantly upgraded and looks much better now. They have added video link and screenshots which improve the quality of the wiki.
0,The features are working as described in the requirements.
0,The build passed and there are no merge conflicts
0,The team regularly added new commits.
0,The code is coherent now. There is good improvement to enhance the code quality compared to the 1st round.
0,"I had no issues with the writeup in the first round either, theirs is one of the best ones I have seen."
0,They covered the tests in the first round itself. They have also included a video describing the same.
0,"Though I still disagree with the obtain_team_color and get_team_color naming, I couldn't find any other issues in the code."
0,"All the tests are building successfully, and their test plan looks promising. So the code can be deployed to the production server."
0,The writeup is very illustratively written. Clears everything about their task and how did they complete it.
0,"The task was to refactor the controller. Since the Travis CI is passed, every functionality is working."
0,Team had committed all the required tests in the previous commit only.
0,The Travis Build has passed successfully. And there are no conflicts with the existing expertiza project
0,"Yes, the authors have added more comments to the code."
0,No deployed link provided.
0,"No test cases changed or added, the test plan only shows results of running the existing test cases."
0,"There are no new comments added, the controller already has comments for most of the methods."
0,"The Travis-CI build has passed, however the test coverage has reduced by 6% after the last build was created. The naming convention is intuitive and easy to comprehend with the implementation."
0,The writeup is great.
0,Writeup is good. Doesn't provide test case details only displays results upon running them though.
0,"Though not very detailed, the test plan covers all aspects of testing."
0,All changes seem to be good and suggestive of their respective functionalities.
0,"The test plan is not very detailed, but given that it is a refactor feature, it is good enough."
0,The best documentation I have come across. It is detailed and covers all things that are required to understand the project.
0,"The quality of the explaining issue is good.
The explanations are concise and clear to the point.
Also the method of explaining new formula in Doc is quite good."
0,The wiki page is very well documented. Has supporting screenshots for reference. Good job team.
1,"The writeup design doc seems to include everything.
But adding any activity diagram helps more to understand the flow."
0,The features work smoothly.
0,All test cases work as they're supposed to.
1,1) The flow of their approach to solve issue is clearly explained but  the testing Plan and how what are the final result that will be outcome of this changes should be explained in more detailed way.
0,"1. Functions are not long.
2. Function names are mostly within the proscribed length limit.
3. The authors have considered cognitive complexity, cyclomatic complexity of the code and have made right changes."
0,The comments have been provided for most of the methods and describe their functionality.
0,Variable names and method names are according to their use and needs.
0,"The test plan contains pre-conditions, edge cases, invalid input values."
0,The write up is concise and is self-explanatory. I found it easy to understand.
0,"Yes, the write up is very clear. Diagrams are also present to explain the design. Screenshots were also made available in the write up."
0,- The code doesn't seem to be deployed as the project is refactor only
0,- Yes the team has included test plan and implemented tests as per the plan
0,"- Few functions seem bit long
- Most functions are properly refactored to be of appropriate length"
0,- There are comments indicating the function the method is performing
0,- The variables are approprioately named
0,"- The test plan looks complete
- The team has tested all the methods"
0,"- The writeup explains most of the details
- The document doesn't explain why particular approach was taken; only how the refactoring was done"
0,- Very clear to understand and defines the functionality correctly
0,The features are working fine. Deployment link is not available to test.
0,Test cases have been passed.
0,Cyclomatic complexity has been followed very well. DRY principle and Ruby Style Guides are followed.
0,"Comments like this - # checks the submission state within each round and assigns team colour, properly explains what needs to be done."
0,Test plan has been properly explained in the write-up and yes they have been executed as well.
0,The writeup is very well. The refactoring has been done carefully. The principles are followed while making the changes.
0,Writeup is very carefully written and includes images to explain the changes being made.
0,"No, VCL/app deployment link has been given. Although I can validate that the application works based on the screenshots attached in the wiki page."
0,"As this is a refactoring project, no new test cases were required to be written."
0,"Yes, the code added/deleted follows most of the above ruby principles.
For example, huge blocks of code have been modularized and distributed in different methods"
0,"Yes, the code is well commented and the comment properly explains what each function does."
0,"Yes, the names of the methods accurately depict the function they perform. For example: obtain_team_colour and check_submission_state."
0,No new tests were required to be written for this project. They executed the same rspec file and have checked whether the application is working.
0,"Yes, the authors have explained why refactoring is required for that particular file and they have identified the issues and worked on it."
0,The writeup clearly explains the changes in blocks of codes by giving both before and after version.
1,"While there is no link for testing from user interface, pulling their github repo and rebuilding the expertiza into vcl I was able to test the functionality. I would suggest the authors to setup a VCL instance."
1,"The code refactoring of certain methods like get_review_team() does not include comments detailing the functionality. Suggest commenting the code
get_awarded_review_score: The new variable TeamID is confusing with another variable team_id. I would suggest using some other variable name. In case the var name is localized, include a comment to differentiate."
1,"The code refactoring of certain methods like get_review_team() does not include comments detailing the functionality. Suggest commenting the code
Also suggest add a line of comment for new variables created and their functionality."
1,"get_awarded_review_score: The new variable TeamID is confusing with another variable team_id. I would suggest using some other variable name. In case the var name is localized, include a comment to differentiate."
1,"The team has done a good job of documenting the proposed changes along with the reasoning behind the proposed changes.The code embedded using pre tag in the expertiza wiki runs over the page and is not  visible. I would also suggest setting the flowchart image to center of the page. I would suggest to combine the refactoring changes for same reason eg: Abc complexity, into one group as this would simplify the reviewing process even more."
1,"The write-up details all important aspects of the project. however, there are certain problems with structuring. The Code and flowchart both are flowing out of screen. Also I would suggest rearranging the refactoring changes into categories of similar problems:for instance abc complexity. The authors have also included certain unnecessary sections like the Travis-Ci build testing which is redundant. The screenshots for Rubocop testing can be aligned in a better way to include side by side sections for code and results"
0,"Yes, the features work as intended. The work is refactored."
0,"Yes, the authors have converted all the cases discussed in Test Plan into automated tests. I don't find any tests that failed or are missing."
0,"No, The functions are not too long, the code does not need to be extracted into seperate methods. The comments are descriptive enough. The code follows the Ruby Style Guide and is DRY."
0,"Yes, there are comments for each method, and they are descriptive enough to tell what the method does, and how it does it."
0,The coverage has decreased. The method's names that are added seem reasonable and suggestive of the functionality. Same with variable names. The class names are the same.
0,Team presented documentation with proper diagrams.
0,"Yes, the writeup does include Test PLan section.  They carried out testing to check the cognitive, cyclomatic, perceived, lines of code and abc size complexities of the functions. They tested it using Robocop and Rspec. I am not quiet sure about the testing the edge cases specifically, but they tested the code on travis ci, so everything looks fine."
0,Problem explanation is given for the problem and proposed solution. Various diagrams and flow chart makes it easy to understand the problem.
0,"Yes they have considered all the functionalities mentioned in the problem statement and came up with justifying solution to this problem,"
0,Documentation looks good to me.
0,"Could not find any edge cases for which it did not work. But as I am not aware of the exact use case of the parent code, I could not test it for all possible things."
0,The diagrams are good and follow the conventions.
1,"All of the system design things are explained in the flowcharts and uml diagrams. But, more textual description to describe would be better for the reader."
0,The cases described in the Test Plan are all working.
0,"The quality of the explanations is good. The explanations are quite clear and consistent, especially the one in google doc where they explain about new formula."
0,"The code looks clean. As it was a refactor story, DRYness is ensured."
0,The comments look good.
0,Yes it is explained well. The documentation is pretty thorough. There were some unnecessary images which caused the doc to bloat up.
1,"Authors could have included a gist of formula proposed so that reader has the option to choose between reading the entire document, currently readers have to read the document to understand what's going on."
0,It is explained in exhaustive details.
0,They have added tests and provided screenshots for each as well.
1,"I see comments for new code which was added, maybe they could be more descriptive but they describe the functionality well enough."
1,"In my opinion, get_team_color and obtain_team_color mean almost the same thing, so maybe obtain_team_color could be better named to reflect its functionality, or maybe rename both. Other than this issue, the code seems good."
0,There are sufficient tests with all the edge cases covered.
0,UMLs and flowcharts are given in the design which are always welcome. This helps in understanding the design in a better way
0,The problem statement and the procedure followed is explained in sufficient detail. There are a good number of screenshots provided as well.
0,"There wasn't much difficulty in understanding it since it was a refactoring project in the first place. Having said that, the team has provided a descriptive flowchart of the procedure they followed while tackling the problem as well as screenshots of the code and tests, which further enhances comprehension. I think they have done a good job overall."
0,All tests pass.
0,They've added comments for each method. They are descriptive and concise.
0,Variables and method names are suggestive of functionality.
0,Test plan looks thorough and covers different cases.
0,"1. Yes, the writeup is clear about the changes made and reasons for changes."
0,"Yes, one commit can be seen on the GitHub. This commit has added various comments to the existing code."
0,"Great! another team which specifically mentioned what design pattern they are going to use! While comparing to the previous they did not mention which specific file (object/class) they're referring to, but I'll give them a pass"
0,"The proposed changes look good.
The changes right now do not look smelly. Though the code to improve upon last sem's code would be worked upon while the project is ongoing and it will be checked later on.
The checks look sound enough. No need for new gems, I think.
The expectation is that since they are improving on last sem's code, the response time will same or less.
The design has been well thought out and seems appropriate enough."
1,"Yes, the project is ready to be deployed onto the production server, the refactoring is done correctly, the features work as intended. Yes, this is a good starting place for a future team to pick up."
1,"Functions have been rather reduced in length, string literals were replaced by constants. The logic has been separated according to views and controllers with proper refactoring."
0,The code seems to work the way it is described. The bugs that are still not fixed are mentioned clearly in the doc.
0,No test cases added. This also causes test case coverage to reduce.
1,"Write Up should have some code snippets explaining the functionalities added. Without this, it becomes tough for the doc to remain coherent. The Functionality and Testing part is explained in good details. Some screenshots would greatly improve the overall doc."
0,The writeup is clean. The functionalities mentioned there are working.
0,Yes the feature work correctly
1,"Add comments in method average_based_on_rubric.
Though it is self explanatory(the process), but still adding comments is good practise"
1,"In the form for adding bookmarks, when user enters invalid url then it flashes notice then it is invalid.
Functionality is fine but instead after invalid form message user should be provided original form to edit the url which is not shown here.
It will me much more intutive."
0,No. test cases for issue related to bookmark page back-link.
1,"The writeup well explained issue, solution and how one can check/verify the solution with steps.
But it does not include the screenshot and test section.
Also, discuss the way you come up to the  solution."
0,"The test cases have been extensively written,ensuring all the scenarios are covered as long as the functionality is concerned"
1,"There are very less number of visual diagrams included.To explain the design,t is suggestive to include  UML or such visualization"
1,"Th design appears simple as the requirement is broken into pieces and resolved,but the design could haven been explained using UML diagrams or flow charts for better understanding"
0,"The test plan is a little thin, with just a description of the base test case. No other tests cases are included."
0,"No UML diagrams are used to describe the flow. However, UI screenshots are relevant and helpful."
0,The design appears to be sound. Some of the issues that are described in the problem statement are not clearly understandable with little context.
0,"Yes, it appears so."
1,"It includes UI based testing which is shallow testing, but test plans for specs should have been added."
0,"Yes, the authors have explained the changes and in few cases they have even explained how to implement the changes along with the the files required to be modified."
0,"They have added screen shots and thus, all the issues can be understood from it. For implementation they have made use of mock views which makes us easy to understand."
1,"as it is UI improvement project, there might not be any rspec test. but yes they can write some capybara test cases to test what they have modified."
0,"as it is more on the side of the UI improvement, I think they do not need to show any diagrams to depict the flow."
0,yes the design is very clear and simple. the layout of the table and screenshot of the pages makes it easier to understand.
0,"yes the proposed design looks sound and complete as per the problem statement. 
it did address all the aspects of the problem definition."
0,"yes, changes to be made are well described by them. I can clearly understand what they are trying to do to improve the UI design."
0,It does a fair job of describing the changes made to the system
0,Yes the design looks impressive
0,"yes, the design appear ti be sound , following appropriate principles and using appropriate patterns"
0,The design includes appropriate test plan to test each of the test scenarios.
0,The documentation does not include a UML flow diagram to describe a project flow.
0,"Yes, the design follows a simple logical flow."
0,The design is simple and follows appropriate design principles.
0,The authors have explained it reasonably well.
1,"The test plan includes the steps to test the application flow. 
Nothing was mentioned about the tests the team will be writing to cover the bugs they are going to solve.
May be some of the tests can include:
- checking whether the anonymized names are getting generated or not.
-Placement of checkbox or the space adjustment for different features etc.
 
-"
0,"The design seems simple as the team will be working on fixing the bugs. 
There is no anticipated enhancements mentioned by the team.
So, may be only few files will be modified fixing the bugs and not much drastic changes or additions of files will take place as per the wiki page."
1,"The motive of the team is pretty clear about what needs to be fixed and is clearly mentioned in the wiki page.
But there is not much discussion in code point of view on the wiki page so not able to comment on the design patterns/principles that the team is anticipating to follow.
May be the code snippets of the issues where the team expects to make changes will give an idea about the work that the team will do and will be easy to give suggestions.
And since, the project is all about bug fixing, there can't be much design patterns involved as the team will fix the bugs on the existing code."
1,"The team listed the files that will be modified.
Also, mentioned in few places the code variables which will be corrected.
Apart from these nothing much was discussed.
May be a few code snippets of the areas where the anticipated changes might take place will give more clarity for the reviewers since the project exclusively deals with only issues and not new enhancements."
0,"no URL image included, just text description"
0,"looks like simple, can fully understand what they are going to do, but no URL images included"
0,no design pattern included in wiki page
0,"yes, text with an image is good"
1,The test plan is basically program flow. Although a few more edge cases could have been included.
1,"It would have been even better if the test plan can be explained as a flowchart, it would be easy to understand and comprehend"
0,"Yeah, the description is as simple."
0,"Document Organization is hard. Traversing the document is a bit hard
."
0,"Yeah, Explanation was clearly given for whatever stated."
1,Test plan cab be improved. Right now test plan is very abstract and does not indicate the components of code which are going to be impacted by the proposed code change
1,No use of class diagram and UML diagrams. It will improve the readability of document and will help to understand the flow of proposed work in better way.
0,"yes, the design appear to be sound, following appropriate principles and using appropriate patterns"
0,"Yes, the authors adequately explained the changes to be made to the system"
0,Yes it includes.
0,The changes are clearly.
0,Yes it is simple and easy to understand.
0,Yes the design appear to be sound.
0,Yes they adequately explained the changes.
1,"Yes, it includes a test plan. But they have just mentioned the steps needed to test the plan. They could focus on the corner cases which may not be discovered easily and test the system on that. Explanation on these should have been provided."
0,Yes. The design can be understood easily. The explanation provided for their approach is clearly expressed. They seem to have a clear idea of what they have to do with the project.
0,"Yes, they have explained their approach neatly. In addition to that, they have added the table to further illustrate the design. They have studied the code base and have suggested relevant changes in the appropriate files."
0,"Yes, the changes are well explained. They have used screenshots and tables to juxtapose the given problem and how their solution solves it."
1,"Yes, their test plans are included. But only some step by manually to check whether their function works.
I think they should also include their Rspec test cases.
They can also list some screenshoot for their manually testing expected output."
0,All their diagrams are clear and describe their design properly.
0,"Yes, the design is simple and clear. And all sentences are easy to understand."
0,"Yes, their design document includes appropriate principles and using appropriate patters."
1,"Yes, they have explained a lot about their changes. 
But I think they can perform better if they include more details about how they will change the related controller and view.
They can include more details about their test plan as well. Which has already mentioned in the test plan review answer."
0,They did not make use of UML diagram but they did make use of mock view of their implementation which looks easy to understand.
0,Design appears to be appropriate.
0,It was easy to understand from their writeup about what needs to be done and how they are going to do that.
0,"Yes, it describes the complete functionalities along with which files need to be modified and a brief description of their implementation strategy."
0,I think their writeup is complete as it consist of all required fields.
0,the project does not need any visual aids as it is mainly focused on the User interface improvement. layout of the table is also given for their proposed solution. which i believe is good.
0,Changes proposed by the authors are good but not descriptive enough for every one to understand the proposed changes thoroughly. they did said which files they are going to update but did not said why that file and that method in particular.
0,Problem statement stats things that needs to be done. and their design document stats both of these problems and proposed solution.
0,I believe from the problem statement that they are covering almost every aspects of the requirement.
0,The explanation was not very clear
0,Issue-based functionality not given.
0,Issue-based design strategy was not explicitly given
0,The proposed changes look good to me and would address both the issues accurately.
0,The authors have described both the issues assigned and the proposed solution in detail along with the design document.
0,The design document incorporates all of the functionality required.
1,The authors should have included UML diagrams to explain the flow.
1,"Well, the team has not depicted any UML diagrams or the flowcharts for the reviewers to understand the flow which when include will be nice apart from the screenshots which were already available in the final projects document.
 
But whatever is included, does the job."
0,"Upon studying the expected outcomes and the teams anticipated changes, I feel the project is a set of issues which needs fixing without any drastic addition of changes/files. So, I don't think there will be some issues until I go through the changes done by the team toward the end of the project."
0,"Yes, the team clearly mentioned the problems with the feature and even the code files and the locations where the changes are expected.
Looks like the team has done the basic ground work. The design incorporated all the expected functionalities."
1,"no URL images, which make me hard to understand. so I need to read all the text dexcription for a long time to fully understand what they try to do with these issues."
1,"in their design strategy, "" In the _review_report.html.erb file, replace the ""team_reviewed_link_name"" with randomly generated team names.""
this may cause the code ""smelly"", maybe they should just use a anonymous or else signal, use the exist random name is not necessary."
1,A more interactive explanation could have provided.
0,Their procedure was well explained.
0,Test Plan is also clear.
0,Design looks good to me.
1,More pictorial representations can be used to present information properly. Please add more flow charts and UML diagrams.
0,Yes documentation address all the required changes mentioned in the problem statement.
0,Document looks good to me.
0,It is drawn in good quality! good job
0,I think the author had made a good plan of it.
0,It is in good explaination.
0,Yes it incorporate all the functionality required.
0,They have completed all the parts in design doc.
1,No high-level diagrams used. Though the text is intuitive it would have been better if they could have added some basic UML diagram like a use case or activity diagram
0,"They are adding changes to the relevant files. Also, they are doing some refactoring as well by removing the duplicate header lines. The design looks simple to implement and easy to understand."
1,They have suggested good changes to improve the user experience and effective utilization of the web page space. While the first three points in the description seem easy to understand the last one seems a bit insignificant. They could have provided more explanation on it.
1,"Yes. They have given good screenshots of the current situation of the page and how they can improve it. Also, they provided a four-point implementation plan for the functionalities. The last point ""Get rid of Review Round 1"" is a bit unclear. They could probably shed more light on it. I think the existing one looks better."
0,Only UML diagrams are missing. The rest of everything is covered.
1,They only use some mockups of screen. But I think as their task is up to 10. Table may be necessary for them list all tasks and solutions clearly.
1,"They gave out several solutions for a task, and said that they will see which is better. I think they should give more effort to compare the results after they finish the whole document.
And in the summary page, the design strategy part, there is a typo ""conmment"". They may mean ""comment""."
0,"Yes, they analyze five tasks for main page and five tasks for summary page. They also listed design strategy for all the tasks."
0,I think all their explanations are easy to understand.
1,"The project purpose, project design and test plan are all stated. But I think their test plan should include more details about Rspec test.
Beside, they combine the project statement and project design together. If they splits them up, it will be more clear."
0,The build passed the Travis CI. All checks have passed and there are no conflicts.
0,"Yes, a lot of changes have been made during round 2. Almost 40-50 commits have been done during round 2. Looks like a lot of efforts have been given."
0,The code is written nicely. Standard naming convention and Ruby style guidelines are followed. It would have made the code much more readable.
1,"Yes the team has added test cases. But, there is a small improvement which can be done in the test cases. The test cases written in the file ""assignment_participant_spec.rb"" are too long. Instead the team could have divided the test cases into smaller parts and to test each small functionality individually."
1,"The writeup is very good and explains almost everything which is required to understand the project and the work done. The ""How to test"" section was very helpful for testing at my end. But I have found one problem and I would like to make a suggestion for that. In the ""Solution and code changes"" section, rather then quickly going to explain the code changes, it would have been better if the team had explained a bit more about their approach. It might have helped in understanding the code easily too."
0,"Yes, the code looks like ready to be deployed when merged. The checks are passing and functionalities are also working properly when tested from front end and rspec."
0,The team has come updated the code and implemented the feedback provide in the 1st round.
0,Yes I can see new commits . The team have updated test cases in 2nd round
0,Yes the build pass in Travis CI. No there were no conflict that must be resolved.
0,Yes the team has added one test case and updated the other. The new test case cover pretty much for the work team did
0,Yes the feature seems to be working as per the description.
0,"Yes, I think the code is ready to be deployed onto the production server. No the project need not to be done from scratch."
0,The code is written well which follows good naming and does not contain complicated functions. The code looks dry and also contains comments.
0,"Yes, there was a new code committed during the 2nd review."
0,I checked the pull request and the Travis CI build passes. There were no conflicts for the pull request.
0,"Yes, the team has added the test cases and the code coverage increased. The newly added test covers a large range of the project. lets us look at a scenario where we add the headers for the CSV file, what is the error it displays or it does not import the CSV file at all because the values in the fields make it invalid."
0,Yes the system operation from the UI works as expected. The project does not require any refactor or fixing. The issue is fixed and the features work as intended.
0,The writeup is really good and each step to be followed while reviewing explains well. The writeup could have explained a little bit more on the test cases as what test cases are doing exactly.
0,"Yes, the code is ready to be deployed onto the production server, the code also contains comments which explain the flow really well."
0,They have added new comments. There are no coding guidelines violation.
0,They have committed new changes in the 2nd round
0,The pull request passed successfully. And there are no conflicts
0,The test cases cover the functionality.
0,Yes the system works as it is supposed to work.
0,"The write is pretty verbose and clearly states the reason behind the project, and the test plan."
0,I think the code can bed deployed on the server after adding some tests cases for csv upload and mail check functionality.
0,Well done !
0,yes the new code was updated
0,yes they passed it
0,yes they added the new test
0,yes it worked
0,it's pretty good written
0,I think it might be ok to be deployed.
0,The code is well written.
0,There are many commits after the 1st round. I see they were trying to pass the build in Travis CI. And they did. Great work.
0,Their build passed the Travis CI.
0,"Yes, I think some part of their code is ready to be deployed onto the production server."
0,I checked their wiki page. The writeup is good.
0,"In the first round, there were only manually tests. But this time they added rspec test and passed the build."
0,"Yes, everything works."
0,I got an email when I tested by adding a participant to an assignment
0,changes done are self-explanatory.
0,No new method implemented. And the changes done are self-explanatory.
0,Just adding an if condition resolved the issue. No other variables or methods added.
0,The task seemed to be complicated but apparently a simple if statement resolved the issue. The identification of the root cause of the problem is praiseworthy.
1,"As such, the team did not have to change or add a lot of code. Code which is added is fine and readable. Variable names are also good and understandable. But, I would like to give a small suggestion. In file ""app/models/assignment_participant.rb"" on line no 203, the variable name is ""attributes"" which should have been more descriptive name (like ""student_attributes""). Maybe ""student_attributes"" can be wrong, but I couldn't understand what attributes they are by looking at the code."
0,Test plan is not mentioned. Testing is not done. Can't evaluate this section.
0,"I tested by adding a participant to an Assignment. Then I got the email in the entered email address. So, the functionality seems to be working."
0,"The team did not have any method to implement. The if condition which they have added, doesn't require comment as it is intuitive by reading."
0,"I didn't find any comments for the changes made. Also, I feel that since the changes were made in between the functions and were already explanatory, comments may not be needed."
0,The changes made and variable used for the functionality are as per the guidelines
1,"Write up is good. But I feel that there are lot of unnecessary screenshots in the write up. Instead of it, if it would have have Change Flow graph, it could be better. Like wise, author'c could paste the code and explain in the wiki.
Moreover I cannot see Author's name in the wiki"
1,"The writeup explains the problem clearly but they could have explained a little bit about the present implementation and they could have explained their intentions more clearly. Yes, I can understand what the project does."
1,"The authors did not explain any reason for doing what they did. They did not describe any design pattern or principles if they have used it. As their implementation includes modifying the existing methods it may not involve implementing a new design pattern. For their feature, they could have used a composite design pattern, if possible."
1,"They have mentioned steps to test the feature. The steps give good clarity but the link provided for testing the feature does not respond. They did not cover all the cases, what if the CSV file has an invalid email id. Does it import the CSV or it gives an error."
1,The method are pretty descriptive themselves. Being modular they are easy to understand. I think that they could have added a comment or two for assignment_participant import functions
1,No new test case have been written. Could have aded a test case for csv upload and mocked mail behaviour or added mail check in existing test scenarios.
0,The wiki page is pretty explanatory with images to shows details.
0,"There is no test plan in the wiki doc. Also, no changes in any rspec file for the test cases."
0,"Code looks good, by looking at the changes which is really really less. It's difficult to give the feedback on these points."
0,There's no test plan for the implementation. Only the screenshots for the proofs are attached in the wiki doc.
0,Writeup is fairly decent for the bug but writing test cases was one of the project requirement as there's not enough development work in this project. So team should have spent enough time on writing test cases and plan.
1,"Though what exactly has to be tested has been clearly shown with screenshots, the RSpec file that is used to run the automated tests is not present in the document. Maybe adding that will help in running these test cases to check for consistency in the code, and also coverage?"
1,"Comments are missing, and I believe would help in understanding what each method call is doing and why existing code has been changed."
0,"The naming convention seems to be alright, as whatever has been refactored has been done with existing code, thus making the author not liable for names being used."
1,"The author clearly shows screenshots of the code changes after pull, showing the code has from what it previously was. The problem is also explained briefly before digging into code changes. But a more descriptive explanation of why such changes had been done to those specific files would've helped in the reviewer understanding the code, and the approach taken to solve the issue. Like for instance, why a line has been commented out in the mailer.rb and not removed completely? So, in the writeup instead of just mentioning file changed: <<file name>> , more description in regards to the same would've been nice."
1,"Though a Test Plan section is not present, the manner in which the project has to be explained is clearly written with screenshots. Pre conditions, such as the csv file and sample data is also being shown, which helps in testing. The only issue is the RSpec file used for testing the application is missing in the document, which would've helped. Also, mentions such as what happens when anything other than an email is passed, and what is the exception handling being used could've been mentioned as well."
1,"The scope of the project is understood from the document, and how to test it on a high level is also clearly shown with screenshots. My only issue is the specifics. Code changes and why code has been changed the way it has, can be more explicitly shown, which will help later down the line, when the code is merged into production. Also, maybe explain on the line you have mentioned in the document below: 
""Issues were found in some parts of code as highlighted by the snippets shown below""
What issues were found and how were they fixed? That would definitely make the document more specific to the issue being solved."
0,"1. There are bugs in a critical feature. 
2. Some features are not implemented."
0,The code has only one of the following characteristics: (i) is DRY (ii) follows Ruby style guide (iii) is commented (iv) does not contain long methods
0,"1. The write up is less than passable.
2. Less than half of code changes are explained
3. Very little explanation is given for the approach they used."
0,"(1) some of the functions are too long;
(2) more comments are needed, because you have trouble following the code;
(3) the code does not follow the Ruby Style Guide
(4) some code that is not DRY."
0,"1. There is no test plan in their writeup.
2. They do not explain how and why the do the work the way they did.
3. They do not have a video to show their test."
0,"1. The writeup indicate the functionality the work is related to.
2. I cannot understant clearly how they did the work."
0,The  funcitons seems good to me.
1,"No comment here. Eventhough the code is clearly, but I think it will be better if they write some comment here. Well done !"
0,The naming is good :)
0,I can not see the test plan here. But the screenshoots seem pretty good.
0,Yes they have written the wiki correctly and so detailed.
0,The write up is clearly enough
0,"Their link is broken. I can't test it manually. But I checked their wiki page, it looks like the email feature is working."
0,They did a manual test. I can't find their test code.
0,Their naming looks good.
0,"Before methods, they have comments."
0,"Yes, they explained the work they did on their wiki page. They provided a log of screenshots. More comments and explanations would be great."
0,The code is readable and well-commented. No DRY problems were found.
0,The team did a lot of commits. But it seems most of them were for passing Travis build test.
0,The code passes all Travis build test and there are no conflicts with the base branch. Lots of commits were done to pass the build test. May be could have been achieved in less no of commits.
0,Many new test cases were added. Some old ones were also modified. Don't know why there is a blank line in spec/models/user_spec.rb line 35 and in config/routes.rb in line 6. It can probably be removed. The coverage was found to be decreased by 2.6%
0,I got the email for account creation and csv upload worked perfectly well.
0,The writeup is very well written. It was very easy to understand because of screencast video and how to test the changes section
0,"No test plan here , so I have no idea of it."
0,It work wonderfully. Good job!
0,"No test code. Also, the failed the ""Participant#email sends an email to the participant"" test case"
0,Detailed test plan included
0,"Document contains the relevant diagrams such as flow chart, execution flow, etc. to clearly describe the intended change"
0,The proposed design is to-the-point and accurate.
0,Document contains the appropriate software principles and patterns.
0,The changes are appropraitely descibed and mentioned in the document.
1,"Yes the team has added test cases with different edge cases. Just one thing, the team could also explore the automated testing using any of the web browser testing tools like selenium."
0,They have added the flow diagram for different functionalities/cases.
0,Yes the design is simple and easy to understand.
0,They have used the existing function/made to changed to the existing one which will help to dry code.
0,Yes the team has explained what changes are needed to be made in the system.
0,"Yes, test plans are thoroughly"
1,"The flow charts explain the solution pretty well, however, there is no UML or class diagrams that describe how the classes work together"
0,The design appears very simple and clear in flow charts
0,"The team listed the proposed solution and the files that likely to be changed, which is good"
0,"Yes, the design is complete and sound."
0,Visualisation is clear and easy to understand.
0,"Yes, the test plan is clear to understand."
0,The design appear to be sound while looking through the Proposed Solution. The author give solution to the wrong anonymizing of the team naming and the anonymized view for student.
0,The design appear to be simple since the author added the flowchart. which explain the problems they have and the possible solution to it.
0,The flowchart is easy to understand and precisely explain the design.
0,"The author created four test plan for the four issues. Any issues test plan is explianed by the author. For example, the author stated two cases of the wrong anonymized."
0,"The most impressive part of the document, a very detailed test plan."
0,The diagrams are really neat and are very effective in enhancing the reader's understanding the proposed solution.
0,The document presents the design in a way that makes things really clear to the reader.
0,No problems with the design.
0,Every change proposed has an explanation to support it.
0,there are visual aid present for each case and it is well described
0,Yes the design is simple and easy to read
0,The design is well documented and consist all the section with well description
0,yes the do
0,Yes they include the test plan.
0,Yes the figures are clearly described.
0,It appear to be simple and easy to understand.
0,It is sound and appropriate.
0,The authors adequately explained the changes
