TAG,REVIEW
1,"Test plan looks okay, but RSpec changes are not proposed, they are necessary to test the functionality."
1,"Yes the design is simple, one thing to add here is that 
Add a feature for students to toggle the visibility of their reviews. When reviews are marked 'public', instructors will have the option of adding them as a 'sample review' to any assignment. When reviews are marked 'private' they will not be shown to other students as a sample.
In the above feature, the toggle button should have a default value so that if student do not want to change it then it can the default one."
1,"The write up explains the design of the students could read through some sample reviews, in a very clear format. It's simple and elegant."
1,The writeup clearly explains what has been proposed as part of the design changes. It's to the point.
1,The visualization used was good enough to give a decent overview of the where is the problem focussed on.
1,"Yeah, the design appears to be simple although testing is lengthy. It could be cut short to what was required rather than explaining all the steps. Problem Statement is clear and concise."
1,"They have clearly explained the changes to be made to the system. and the files which will be modified as a part of this project. The complete project flow was described in the test plan. Instead, two different columns should have been created."
1,"The user story chart explains the project pretty well, however, the UML diagram and work flow chart is missing, I think the UML and flow chart could help readers to understand the whole process clearer"
1,"The code design is clear and DRY, one thing that missing explanation is that how the team gonna making changes to the db"
1,The explanation of the proposed approach to the project is very clear and easy to understand
1,"Yes, the design corresponds to the project requirements"
1,"Looks complete, they even mentioned that the project needs to care about removing the consent to share as well."
1,The use-case diagram explains their approach effectively
1,"1) No, I don't think there are any issues with the location of the proposed changes
2) Too early for me to say as it depends on how the team goes about whatever they've proposed
3) No, its not complicated
4) No, the response time should be the same
5) The document is good enough"
1,They have provided good explanations in the implementations section of the writeup. I think they should rename 'implementation' to 'proposed changes' since this is a design document
1,"Yes, the document addresses all the functionalities listed in the design document"
1,The proposed testing plan should've included RSPec and SimpleCov too
1,UMLs are present. They are clear and elaborate.
1,"1. The author is on the right way.
2. Don't think so.
3. No.
4. Maybe because of the database interaction."
1,I believe the proposed solution should satisfy the requirements.
1,Covers most component of a proper document.
1,"- Use case diagrams are a good addition. They are easy to understand and make it easy for the reviewer/reader to understand.
- If they are really sure about the delegation design pattern I would love to see some explanations in the form of a UML diagram to support their approach."
1,"- Reading the doc it looks like all they have to do is code refactoring. If that is the case then they should have mentioned the problem areas in the previous code and their solution to it.
- They mentioned that they are going to use the delegation design pattern but I do not see anything which justifies the use of this specific design pattern."
1,"- They have given a detailed description of changes that needs to be done in the code showing that they have planned ahead.
- It is mostly code refactoring so I would love to see some pointers of the problem area in the previous code."
1,- Very well written wiki. They have written it well to make a reviewer understands what they are trying to achieve.
1,- The doc is very detailed except for the part they are supposed to do. They covered the part which is already done but didn't talk a lot about the change which they are going to do.
1,"The diagrams are neat, easy to understand and portray the essence of the project. So no complaints there."
1,"In the documentation they've mentioned adding in the CAKE type as a star rated question, could this be more intuitive? A 5-star rating doesn't let me distribute them evenly, say between two members. Could I rather put in a percentage number directly? Not sure how if this can be done, but try show the previous rated contributions as well with the member names? More details needed on how a warning would be displayed on the UI as well."
0,yes test cases were added. test cases were added for the response controller. newly added tests pretty much cover the entire range of this project.
1,I suggest adding comments to the testing code. It's difficult to tell why some code is needed.
1,Lot's of code added with very little explanation of what the snippets are supposed to do. This should be addressed as this makes the wiki unreadable.
1,"1) Add some negative test 
2) add tests where new bookmarks are added and it get reflected in other pages"
0,"No, I think it is a good starting place for a future team to pick up, but I do not think it is ready to be deployed. There's still some problems which I mentioned above need to be fixed."
0,"Yes, they kept working on the project during the 2nd round. However, some of the commits look like useless. 
e.g. On Nov.6 and Nov.7, there are two commits are respectively ""delete an extra if"" and ""Editing comments"", and the change is from ""method to check"" to ""check"" and delete a line of code ""if ..."". it not necessary that you do the commit every time even if you only change just a word."
1,"Based on the explanation of the current problems and what they wish to improve upon, the proposed changes seem logical and are coherently described."
1,"The document is well-drafted and has all the appropriate sections including File Changes, UML Diagram, DB Changes and Future Test plans."
1,The doc seems to be complete. They can update the doc with their test results during the later stages of the project.
1,UML diagram should be more descriptive and provide program flow as well. UML diagram does not follow conventions.
1,"Explanation is clear and easy to follow, author has mentioned what changes are required and where it should be implemented."
1,Yes design incorporate what is required to be implemented in this project.
1,Most of the things are covered in the document only a bit more effort in UML and scenario where a student submitted a public review and want to make it private should also be added with details.
1,"In our approach, we will modify the code to work on the reports that already existing in the assignments.
modify could be elaborated"
1,design is complete
1,"Though the authors talk about the designs,they donot specify as to which methods they plan to add,in what class etc.So, that can be explained better."
1,"The author has tried explaining the changes that he proposes with diagrams and flowcharts.But,it could have been a little more briefly explained"
1,"Yes,the design includes the functionalities required as part of 'to be done'."
1,"Though the design document talks about what the project is about and what are all the functionalities are to be included,the methods to realise these functionalities are not talked about"
1,The visual aids are helpful in understanding the functionality required.
1,The methods to be added are planned to be added to right classes.
1,"The approach they are using is changing/refactoring the preexisting solution, So the design document should have also talked more about the problems in the solution code in detail and the changes they plan to implement. The code is probably already implemented in delegation pattern which they plan to refactor, so essentially they are not implementing any pattern as such."
1,"Missing parts mentioned earlier, existing document is very good and descriptive, but incomplete."
1,The design proposed in the Implementation Details section clearly explains the stuff. The design does not intend to potentially increase the response time of the system.
1,"As per the design, everything seems good and the changes are placed at right places. The steps are clearly explained."
1,"The design incorporates the functionality - ""If the students could read through some sample reviews, they would gain a better understanding of how to write reviews. This project aims to do just that"". This functionality is very well designed on wiki."
1,"The design document is almost complete, just adding a few more diagrams could have been better. The steps are clearly mentioned."
1,The rationale behind using the Delegation pattern was not specified.
1,A few of the points mentioned in the Project Description were not given in the Wiki Page such as also showing ratings along with reviews.
1,Test Plan was well written and adequate.
0,"(1) What will happen if the admin tries to delete a book that is issued?
The checkout feature is not working. So this edge case does not work.
(2) What will happen if a student is deleted who had books issued and there are other students waiting for the same book?
The checkout feature is not working. So this edge case does not work.
(3) Can Admin account be deleted?
No, it cannot.
(4) What will happen if admin tries to delete a student who has multiple pending book requests, will the reservations be deleted?
The checkout/request feature is not working. So this edge case does not work.
The README.md should also cover how the system handles edge cases.
The README does not cover how the system handles edge cases."
0,"The admin user was not accessible in round 1, hence creating books and libraries was not possible. The author seems to have fixed the issue.Now that it is accessible, all functionalities work perfectly. 
The book checkout feature is not available. A student cannot check out any book regardless of special collection status."
0,"In general, the team kept on submitting their changes throughout the project and made a lot of commits which is a very good practice.
In round 2, the team constantly committed changes as well (16 commits)."
1,"- The admin, while changing the status of a librarian, from unverified to verified is made to type the password of the librarian. However, as per the requirements, the admin is not expected to know the password of the users but just the basic editable details like name, university, library etc. In other words, there is no need to re-enter password of the librarian for just updating some fields.
- Also I don't think there is a double authentication required just for editing the user profile. If a user has signed in, he is the correct user in the first place. Or for that matter, even if an impersonator would have signed in with the correct user details, authenticating again would  not prevent him/her to change the user credentials. Hence, I feel that putting in the password again for changing credentials would not serve any purpose."
0,-The team did push the changes on git as and when required but I couldn't see much changes pushed after the first review mainly because most of the functionalities were working even during the previous review.
0,Seems to just be the generated testing.
0,"Yes, for the most part. Like most projects I've seen, things should be moved out of the model and into a helper or into the controller. The code tends to be clean and methods tend to be single-task. There are not too many nested blocks or anything else."
1,"1) The book is still deleted if it is issued by some student.
2) If a student is deleted still the count of book is not increased so other students cannot get the book.
3) Admin account cannot be deleted.
4) If an admin tries to delete a student with a pending book, the student is deleted and the book count is not increased."
0,"Yes, the team did submit their changes throughout the project"
1,"(1) When a book is deleted, the hold request on it is not deleted. 
A student creates a hold request for a book, and then Admin deletes that book.
However the hold request for that book doesn't disappear, which means the hold request isn't deleted.
(2) When a user is deleted, the borrowing relationship is not deleted.
A student borrows a book, and then Admin deletes that student.
However Admin can still see the borrowing relationship in the checkout list page.
(3) Because their models doesn't have dependent :destroy validations, so destroy operations will cause a bug or even make the system crash.
So almost all tests for edge cases that destroy one of a relationship pair will not pass."
1,"(1)The attribute Published for book doesn't mean the publish date but the Press which published this book.
You can see this on the library website of our school (library.ncsu.edu)
(2)We cannot see the image of a book.
Only creating a book with an image, we can see this image. For existing books, we cannot see their images.
(3) Admin cannot borrow a book.
 (4) Admin cannot bookmark a book.
Admin can do anything student/librarian can do as written in the documentation.
My suggestion is that we can create two entries for admin to borrow books or bookmark books. As you use User model, it's much easier to add these abilities to Admin role.
(5) Admin cannot approve a unverified librarian.
When we sign up a new Librarian, this account is unverified.
Then we login as Admin and edit this new account(librarian), we want to change its status from unverified to verified.
However when we click update, error notice comes up saying that ""password can't be blank"". This is because the password is lost when we edit an account.
The point is that Admin doesn't know the new librarian's password, so Admin cannot update(approve) this librarian.
My suggestion is that you can make an entry for approving librarians other than editing a librarian status attribute.
Then Admin can click a Botton for approving librarian, and the codes will help us to modified the librarian's status from unverified to verified.
 
 (6) No notice for making a hold request
The document require us to inform a student whether this book is unavailable or this student is at max borrowing limit when he/she wants to create a hold request.
As written that ""Inform the student that the book is unavailable or max limit reached.""
However your system only tell the student that ""You can not order this book. Please raise a hold request by clicking""
Student doesn't know what's going on.
My suggestion is that you could add more if closures in borrow method to react to different situations, and then render different notices.
 (7) Admin cannot approve a hold request for special book.
Admin can do anything as librarian can.
(8)Student cannot see their profile.
When we click  ""view profile"", we directly go into the edit page.
 (9) student cannot borrow a same book twice.
A student has the ability to borrow a same book twice if this book is available and this student doesn't reach his/her max borrowing limit.
(10) Not properly creation of hold request.
In the document, student create a hold request only if he/she cannot borrow this book.
However when we login as a student, we can create a hold request for the book that we can borrow..
The point is that if we can borrow this book, why do we need to create a hold request for it?
 (11) student cannot borrow a book after returning two books.
Create a new student, email: test@ncsu.edu name:test, education level: bachelor, then login.
We can borrow at most two books. After borrowing two books, we return them all.
However, when we want to borrow other available books, the system says ""Sorry we cann't process this order now""
The question is that now this student have no checkout books(he/she returned them all) and he/she wants to borrow another book but gets denied.
My opinion is that may there's some bug in returning module, when a student returns a book, he/she will have a ability to borrow more books."
0,"Test cases are executed thoroughly.
Student cannot register using same email -id. No two books can be given same ISBN number."
0,"Yes, the team kept pushing changes throughout the project.
Only some (not many commits) were made during the 2nd round."
0,"yes, the system handles the 1-to-n and n-n relationships properly. The library-book relation is 1-n, The university-library relation is 1-n, The university-student relation is 1-n, The library-librarian relation is 1-n"
0,"The code quality is reasonably good. One method only handles one task, There is no bad naming."
1,"All contributors have committed frequently throughout the duration of development of the project.
It could be better if the following suggestions are incorporated into the project.
Suggestions:
1) The commit messages should have a meaningful description of the added code/functionality in that commit.
Instead of using one or two words, use a couple more words describing the exact change made."
1,"The university model and controller have been tested thoroughly.
Suggestions:
Consider adding more thorough testing to the university model."
0,"The UI is easy to use and navigate through. The README is also informative with all functionalities mentioned for each user type.
Suggestions:
1. Add screenshots to make the README more intuitive about navigating through the app."
1,The changes made to git have been thoroughly pushed on git however I would recommend that the commit names be specific and not general. For instance replace 'bug fixx' with something that was actually fixed. This would not only help to keep track but also make it easier to refer the log files.
1,Usage of Bookmark.create! Using banged create should be thought of again as banged methods are dangerous.
0,No new method added. Only basic modifications are done. The changes are self-explanatory.
1,"No, some edge cases have not been handled. Admin is able to delete books which are checked out, delete libraries that has books checkedout. 
Admin account cannot be deleted, expected."
1,"-The User Interface has made sure that the elements are placed correctly on the web page however I would suggest to make use of some better color templates to make it look much more professional as well as enhance the user experience (something like blue and white or black and whilte)
- You can also display the name of the user in the top right of the navigation bar when logged in.
- ""Hello user_name"" is unnecessarily big in size and is occupying more pixels even when not needed.
-Also the login and signup could be improved by scaling it down since both username and password would not exceed 20 characters in most cases."
1,"-The code looks like it follows some ""good ruby on rails"" practices however, I would also recommend that you add some useful comments in your code which would not only make the code much more intuitive for the new user but also make it faster for you to add new features as and when required.
- Since some functionalities are common among users, using helper method would be an efficient way of reusing stuff rather than rewriting those lines of code."
0,The wirte-up is not well structured. It explained the problem. But the approach is not mentioned.
1,while the static code changes seem to be appropriate. the Travis build fails. please look into it
0,Seems to.
1,When adding a book the fine tab sends an error that fine cannot be empty though I entered it which doesn't let me add a book.
1,the build didn't pass. the team needs to look into Travis CI log
0,"Wonderful ruby code, easily to read and understand, and learned a lot from your code!! Thanks"
0,The team has 95 commits
0,"It looks like at least one model and controller have tests, though I'm not familiar enough with rails to know how much is generated."
0,Not clear from the writeup
1,I tried making bookmarks and used the url of the current page but it wasn't accepted. Maybe the ip address made it fail. I noticed bookmarks with same name can be created. When I changed my score of a bookmark to 0 the average shows '-' instead of '0'. It doesn't do this for numbers 1-5.
0,1. The application seems to be bug free.
1,I noticed in the average_based_on_rubric method there is a magic number 5.
1,"1. Followed the good Ruby practices, such as use of ! while calling a method, used blocks for loops etc.
2. Models are used efficiently to validate data and to set up some default values such as max books allowed, overdue fine etc.
3. Models are also used to increment or decrement available number of books."
1,"Not able to create new libraries. Shows a validation error, even though the values have been entered. Shows that the fines should be numeric when it is numeric. Not able to see newly created student and librarian accounts as well."
1,The test plan could also cover how will they ensure that they have written all test cases for their code.
0,Their approach seems to be pretty simple and clear.
0,The design appears to be pretty good.
0,The hace provided a good explanation in their wiki doc.
0,"Design seems to be simple, and the changes on the views seem to be user friendly."
1,"The organization of current implementation, problem statement and improvement seems good. The goal of conveying what the problem is, what the approach would be and what the desired outcome should be is clearly conveyed. The methods to be added should be named better. More details on the anticipated code changes could be included."
1,Expected results and current implementation has been the focus of the team and these sections have been written well. However the actual implementation plan and testing plan needs to be mentioned better.
0,"Yes, well explained."
1,"The author's proposal of changes is well described and depicted through UML flowcharts and UI mockups. The problem statement is described in a simple manner and its easy to follow. Not sure how the ""toggleable column"" to show the ratings and average rating would work on the UI, I think this is not shown in the mockup."
1,The test plan could have been more descriptive and more test cases could have been included.
1,"It appears so. Most of the problems to be solved that are described in the problem statement have corresponding solutions in the proposed approach. However, The test plan could have been more descriptive and more test cases could have been included."
1,"The design appears to be sound. Design description could probably have included more data about the design patterns and the flow controller in the controller because functions themselves are not descriptive.
-The design doc is pretty well explained. The project purpose is listed in an easy to understand way, and changes proposed for views and controllers look comprehensive.
-The spec test cases could have been defined in more depth. 
- Not sure how summary of reviews is fetched, apparently it already exists. Could have dwelled upon this a little more to give a glimpse of the design."
0,The design includes a test plan using Rspec to test the functionalities.
0,UML flow chart has been used to describe the project flow.
1,"The authors have adequately explained the changes that would be made to the system. However, the test plan should have been more descriptive covering all the steps to cover edge cases."
1,"Yes,  their design did have the test plan, however, it is too simple to implement.
They should mention more detailed test cases in the design doc."
1,It is simple and easy to read. But it looks like the doc is too simple to explain their whole design of this project. It would be better if there are more detailed solutions.
1,"Yes, changes are explained adequately, however, I think it is too simple, they should mention more detailed solutions and test plans."
1,"the design does include a test plan. but automated testing and coverage of testing could've been explained with more details. ""The coverage of Coveralls bot will be filled after our finish all our work"", didn't exactly understand what this statement means in coverage."
0,"yes, the design appears to be as simple as it can be. clear and concise"
1,"the design document appears to be decent following all the principles and appropriate patterns. but has few necessary sections like ""code changes"" which don't provide any information."
1,"The design doc included the test plan.
This team localized specific files to do the test plan and they will really test the functionalities."
1,"Yes, there's a good test plan. They showed what they will do in their test in detail.
issue#1384

Login as an instructor
Edit the course settings of other stuff
Recording a video to show how the homepage change"
1,The test plan section is really impressive. They have complete test section including all cases with really details explanation.
1,They have not shown test plan for there implementation. They showed test plan from past implementation doc which has no relevance.So I would suggest them to add test plan for the changes they made.
0,Does not include a test plan.
1,"Yes, they have test plan.
More info of your each test plan is needed. The test plan is too short for each case. And bound case if you have any."
1,Plans for UI testing have been mentioned for most issues. I would suggest to think more about edge cases for each issue and add some Rspec tests.
1,"Yes, a detailed test plan is included. Although the issues were fixed last year, they lack tests and hence the team has appropriately included a list of tests to be carried out."
1,Diagram of UML is good. But I want to see a user diagram which demonstrate your functions and relations in the flow.
0,The design is straightforward to be understood. I can totally understand what they have written in the writeup. Good job.
0,"Pattern is good. They have problem statement, design pattern, improvement, and test plan section. Flow is pretty complete."
1,"They have completed all the test plans for six issues. But among the first three, there are only steps to test on the basic functionalities, thus shown to be shallow. They did not consider possible edge-cases. Thus the tests would all be easy to pass and hard to fail."
0,"Yes, the changes looks good and should work."
1,Test plan looks okay. They have given steps for manual testing only and have not mentioned about any new test cases that they will be adding
1,"The team has identified the controller they need to make changes to. However, what changes and how they will try to accomplish them are not stated. Please provide what changes will you make in which controller."
1,"They have clear user diagram, but no UML diagram. UML diagram can show the clear relationships between classes, and the functions between methods. You have better have one in the design section."
1,"Test Plan has been improved and now includes automated Rspec testing along with the TravisCI.
However, the Rspec testing is abstract at this point and ""We will add a Rspec test in each controller which tests our new methods, such as have_file_added and have_link_added."" is too vague. They have identified an edge case that assignmentID exists, but I think this is already being verified in the code base."
0,"The flowchart detailing the computation done by their code as well as the progress through the views on each action by user is good enough to explain the approach
 
The use of screenshot of expertiza to show the problem is trivial"
1,Ample diagrams and flow charts have been used to convey design the changes done and design strategy respectively.
1,"Screenshots have been added for Round 2, but their size is simply too big and distracting to focus on the content written above and below the same. Please resize the screenshots and include more explanations to convey better.
Also, the diagrams contain too little information to be of much value, same depiction could be achieved using the text. Please include more information in the diagram to make good impact.For example - ""Show"" in #1384 does not have significance on its own, you might want to replace it with ""Show the icon on homepage"" or something similar. Same goes for the diagram for #1430"
1,"The authors don't detail any proposition for code changes or testing. It is all pretty abstract at this stage with no mention of controllers or methods to be added. Code-Level specifics including proposed files to be changed and methods to be implemented is required.
Design Pattern to be implemented needs to be decided.
Test Plan has been improved and now includes automated Rspec testing along with the TravisCI."
1,"Yes, they have clearly listed all files to be modified among the first three issues.
 
Since the last three issues only need supplementary tests, there is nothing to be modified so far."
1,"Team has given visualisation of all of the 3 issues they are going to solve, flow chart are giving enough descriptions but they could have been better."
1,"1) The design looks reasonable and does follow appropriate principles
2) However, no design pattern was used"
1,"Use cases for #1384 and #1354 could also be included.
The team has mentioned ""what"" they have done to fix an issue, more details on ""how"" they are fixing the issues would be helpful. Example: ""During changing the assignment, first we ask which course an assignment is a part of, and then list only those courses that the instructor or TA has access to. So the TA and the instructor can only deal with the courses they related to, but not the irrelevant courses."" How are you checking whether a TA is part of a course and how are you determining whether he/she has access to the same?"
1,"I can follow the flow charts of the design strategies of first three issues to catch their design logics of related functionalities. All include necessary steps and show simplicity.
And they have listed all test steps of the last three issues as well.
 
One problem is that there lacks the flow chart of issue#1354. It looks like they have successfully implemented this issue. But they should have made clearly statement on this issue."
1,It appears so. Most of the problems to be solved that are described in the problem statement  have corresponding solutions in the proposed approach. The test plan could have been more descriptive and more test cases could have been included.
1,"The design document has become very unorganized to follow through efficiently, post changes made by the team for round 2. Request them to structure it in the way it was for round 1. I would suggest to include more details on the design strategy.
The results seem to be incomplete. I am not able to understand what the team wanted to achieve by looking at the screenshots."
0,Ample uml diagrams are added.
1,"design document looks good, its easy to understand, although they have given alot of details which are not required for a design document. But good thing is they have mentioned about all issues in assignment , related all of them from expertiza github and gave solution/ approach to solve all of them, which makes it easy to understand and not get confused."
0,The diagrams in the document are all helpful for understanding the goal of the work.
1,The images are too big and the ext between subsequent image is really small.So it makes hard to read the doc and if we are already making video about showing our implementation why show images?
0,The explanation makes me easily understand whole process.
0,"Yes, the design incorporate all of the functionality required."
1,"Yes, the authors have adequately explained all aspects of the implementation/testing that needs to be carried out."
0,The changes proposed by the authors are thoughtful and well put through.
0,The authors have explained the changes quite well.They are easy to follow and understand.
1,"Design document looks good, it is very descriptive, they can improve image sizing, images are really big and they have pasted al lot of code which is not required that much, it is just giving extra information to the page and making it long."
1,Changes being done to Controller should be more descriptive. The proposed changes are bullet listed and do not explain the functionality in detail.
1,"All are helpful and useful to take a clear look at the correspondant content.
One advice is that, because the main reason of showing the current view is to compare with their expected view after implementing, it would be better to place the figure of current view right next to the figure of view after improvement."
1,"They just mentioned what to do with the current view pages, including adding a toggleable column, and another column of additional file or link, and applying other improvements.
But no applicable strategies on how to modify which codes have been specfied. So they still have a lot of statements to write so far."
1,"They did draw the diagrams for each issue, but there are some suggests.
1. For issue #1430, the diagram they draw is not so necessary.
2.  issue #1430 should not just have use cases diagram, but also need the data flow diagram."
1,"The requirement of this project is mainly on adding a new feature of feedback to instructor interface. And the wiki comprehensively overed the description and strategy on how to implement the features of ""average ratings"".
Besides, they decided to implement an additional feature of ""a table of all ratings"" to this section. Thus, their documentation actually exceeds the requirement."
1,Yes the visual aids are properly done and self-explanatory.
1,"As mentioned above, their design strategy seems to be kind of shallow, and did not cover how to implement on specific files or codes. However, the documentation is comprehensive in general."
0,their design is pretty well. It looks very clear and does not make the code be complicated or increases the response time of the system.
1,The flowcharts and the use case diagram are very descriptive and helpful. The overall quality is pretty good.
1,All diagrams appear to be useful and helpful for understanding the correspondant functionalities. And they have created diagrams for each issues to be done.
0,"Yes, also they have put in a lot of thought in coming up with a scoring system which was commendable."
0,The proposed code changes were explained visually which was very unique and easy to understand
1,"Most parts are pretty good, they have all the parts including problem statements, project design, code change, and test plan.
The thing I think they could do better on test part,
e.g. they should write more detailed steps about the manual test."
0,"Yes, they have identified all their tasks and come up with proposed changes."
1,"The new design of this group is very good.thy
1. they give correct proposed solutions to fix the bug, and the new design looks good."
1,the diagram is clear but need to scale bigger.
1,"1.on method add to a wrong class
2.there is no prove that the code will be ""smelly""
3.design part is good for me.
4.it will not increase the response time.
5.yes, the test plan and code changes is need to improve."
1,"The project design is well explained, but the project design diagram is too small to read.the code changes part is not clear."
0,"yes, all the introduction, implementation, and problem statement, design, is covered, however, more detailed about test plan is welcome."
0,all part included in the design doc
1,"Design is overall good however in issue#1430 does TA's list where they will perform lookup will contain only present course TA is the instructor of or it will have list of course  the person has TAed.Because it might give unnecessary access to the TA of there past course.
Also in issue 1384 instead of having a boolean variable for every icon they can also have bitmask where every bit represents whether to show the icon or not."
0,Implementation strategy mentioned in the design appears to be good.
0,Graphs and tables are good. They screen captured the necessary steps. UML diagram clearly states the inner conditions.
1,"Design seems okay, could use little more details. It would be help to mention what they want to change in which code flow."
0,"Explanations are clearly written, with good grammar and wording."
0,"The design documentation is well done, including all the sections, graphs, descriptions. It is clearly explained."
1,The test plan should include automated testing as well as manual testing. The test plan provided is not sufficient it just gives list of scenarios. Include the test files which will be modified and also different scenarios for testing.
0,Well completed. All sections included.
0,"Yes, the design appears to be simple and the code change flow diagram is helpful in understanding the solution."
1,"The team has made good use of visual aids. They has used 2 diagrams, one is the flow diagram and the other depicts how they plan to implement the changes. I feel the other diagram is a little high-level and does not provide much details regarding the changes. For instance what do you mean by ""Visualize the result""? Please add more details to the diagram."
1,"This team gives the proposed solutions and diagrams for each issue, however, they did not describe each issue clear and detailed.
Also, they should give the data flow diagram of the issue, not just the use cases diagram."
0,"1) Looks like they've identified the class they need to make changes to.
2) The design doesn't look smelly.
3) They have incorporated gems that make the code simpler.
4) I think the design could increase the response time of the system.
5) Sufficient effort has been put to identify the changes. More clarity will be achieved when they start implementing those changes."
1,"Yes the changes the authors gave are easy to follow,but sorry for nitpicking but there is a grammar mistake I think in Problem Statement section where the line "" Firstly, a TA can unassign an assignment from the course which him don't belong to"" I don't there is word ""unassign"" and it should be he instead of him."
1,The overall design looks good and follows all the appropriate principles but does not mention anything about the design patterns to be used for the implementation. Please mention the design pattern which they are following already or you are planning to implement.
1,The changes proposed by the author are pretty much the changes recommended in the project document. Nothing different was evident from it. I would recommend you to add more low level details regarding the changes you're proposing.
0,The team has made good efforts to incorporate all functionalities.
1,"Rest of the document is okay but I feel, the Test Plan section could be improved significantly. Only 2 lines have been written about the unit tests. You could include all the details regarding the test cases. For instance, when you say ""We will add a Rspec test in each controller which tests our new methods, such as have_file_added and have_link_added."", add details regarding what these tests will plan to validate?"
1,"They could have added more test cases. eg - the composite score should be displayed on View scores page, alternate view sis displaying heat map of scores"
1,"They seem to mix the design pattern of each funtionality and the design on how to fix bugs or apply implementation together. Although they mentioned mostly all the changes to be implemented, it is still not good to only include this in the part of explanation of flow chart. They should have used another subtitle to record changes to be done."
0,The design appears to be sound
0,"Yes, the design includes the test plan and it seems quite necessary."
0,"Yes, the design is sound and follows appropriate principles."
0,"According to their explanation, the design seems simple but practical."
1,"Proposed solution should be more descriptive, they should also mention in proposed solution what changes will be done in which class or file."
1,"The tests are shallow, and hopefully the team will incorporate the RSpec testing too, once development has begun. (or already done so, if development has begun)"
0,"From the look of it, yes the design does appear to be as simple as possible, since specifications for the same on the code changes flow or in the write up have been specified."
0,"Yes, the design does seem to be solid and uses the right methods/files involved for designing the project."
1,"Yes, the design of this project incorporates all the required functionality.
They mentioned three issues and give the proposed solutions to each one."
0,"Yes, the necessary changes that will be incorporated have been mentioned, including things like formula being used, and the team also has narrowed down the files that are to be changed/involved moving forward."
1,"More details could be included on how the team actually plans to implement the solutions. Lots of step by step details are included for the manual testing part, which makes it clear for the reviewer to expect such kind of test cases. Appreciate the flow diagrams as well, although in issue #1430, I believe that whether the TA has access or not must be checked before he/she is allowed to make changes to the assignment (the action should be a click on a button perhaps, instead of remove assignment from course, as that is what we want to restrict) . Perhaps some rephrasing would help."
1,"Yes, according to the project requirement, all three issues along with other three from the PR of last group have been added into their wiki page."
1,Document mentions three issues that need to be fixed in this project. First issue language is little confusing and could be explained in better words. Rest of the problem statement is easy to understand.
1,"This team did very well and has a great design doc.
The manual test description is very clear to understand.
Just add more details about descriptions of issues and modify the diagrams."
1,"More cases need to be considered to find the problem in issue 1354, I think there might exist some more scenarios where an assignment could be dropped automatically."
0,Yes. they have adequate visual aids
1,"The authors don't detail any proposition for code changes or testing. It is all pretty abstract at this stage with no mention of controllers or methods to be added. 
What is toggable? Do you mean toggleable?"
0,"They have used Activity flow diagram to explain their logic.
There is no need for UML diagrams for explanation.
The use of screenshot of expertiza to show the problem is trivial."
1,"The documentation is very comprehensive. It covers all six issues in thei tasks, three of which are to fix bugs and implement those funtionalities, and the other three come from the last group requiring furthur tests. The design pattern and test plan of each issue have been fully included."
1,"The explanation is easy to follow however, the wiki needs to be re-organized.
The tasks are not highlighted and detailed description is starting just right after.
The easy language coupled with the Flowchart and project design is enough to understand the task description as well as the proposed solution."
1,"Code-Level specifics including proposed files to be changed and methods to be implemented is required.
Design Pattern to be implemented needs to be decided.
Test Plan is vague and details only the use of Travis CI."
1,"As far as I can understand there are only 2 major task:
1 Combine author feedback data with review data
2 Create an interactive visualization
The problem statement is mentioned on the wiki, however detailed description on each part and organization is not done properly."
0,The code changes flow diagram shows the files they plan to change and their work order. And the use case diagram describes what student and instructor can do.
1,"Design document is well written only few details are missing like what specific code flow need to be changed, or where to add changes. Other wise document is easy to understand and contains proper details."
0,The design is as simple as possible. There is no plan of change that is unrelated to the project.
1,"1) The diagrams are good and really helpful
2) Each diagram does follow the conventions and essential comments are also provided
3) The Project Design diagram could be separate to a general one and specific ones for each part"
1,"The code changes flow diagram shows the files they plan to change. But they can add more details about how they plan to do the work. 
For example, ""Display the composite score on the “View Scores” page."" is the result. It would be better if they write specifically how they plan to display the composite score."
1,They have a code change flow diagram that shows what files they plan to change. But they didn't write how to change the files and what method they plan to change or add. It would be better if they write more details about how they plan to change the code.
